image,disease,area,grow,points,original,disease-grow
/home/lab38/딸기/V006_77_1_07_04_02_13_2_1886w_20201214_41_a0006.jpg,7,2,4,"[{'xtl': 1720, 'ytl': 804, 'xbr': 3580, 'ybr': 2776}]",V006_77_1_07_04_02_13_2_1886w_20201214_41.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_1886w_20210104_99_a0008.jpg,7,2,4,"[{'xtl': 148, 'ytl': 880, 'xbr': 1931, 'ybr': 2760}]",V006_77_1_07_04_02_13_2_1886w_20210104_99.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_3742w_20201120_8_a0001.jpg,7,1,4,"[{'xtl': 1836, 'ytl': 507, 'xbr': 2681, 'ybr': 1175}]",V006_77_1_07_04_01_13_3_3742w_20201120_8.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_6135w_20201126_15_a0004.jpg,7,1,4,"[{'xtl': 1192, 'ytl': 700, 'xbr': 1598, 'ybr': 1029}]",V006_77_1_07_04_01_13_3_6135w_20201126_15.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_4660w_20201126_12_a0007.jpg,7,1,4,"[{'xtl': 1669, 'ytl': 762, 'xbr': 2239, 'ybr': 1307}]",V006_77_1_07_04_01_13_3_4660w_20201126_12.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3321w_20210104_124_a0009.jpg,7,2,4,"[{'xtl': 1668, 'ytl': 2164, 'xbr': 2600, 'ybr': 3724}]",V006_77_1_07_04_02_13_1_3321w_20210104_124.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_2653w_20210105_136_a0004.jpg,7,2,4,"[{'xtl': 1134, 'ytl': 0, 'xbr': 3745, 'ybr': 1787}]",V006_77_1_07_04_02_13_2_2653w_20210105_136.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3321w_20210104_139_a0000.jpg,7,2,4,"[{'xtl': 484, 'ytl': 3232, 'xbr': 1500, 'ybr': 3896}]",V006_77_1_07_04_02_13_1_3321w_20210104_139.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_6135w_20201126_11_a0004.jpg,7,1,4,"[{'xtl': 1068, 'ytl': 533, 'xbr': 1561, 'ybr': 1068}]",V006_77_1_07_04_01_13_3_6135w_20201126_11.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_3_3248b_20201219_120448_a0000.jpg,7,2,4,"[{'xtl': 904, 'ytl': 1956, 'xbr': 1660, 'ybr': 2824}]",V006_77_1_07_04_02_13_3_3248b_20201219_120448.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3108w_20210104_129_a0002.jpg,7,2,4,"[{'xtl': 374, 'ytl': 628, 'xbr': 1534, 'ybr': 1723}]",V006_77_1_07_04_02_13_1_3108w_20210104_129.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3248b_20201229_104_a0005.jpg,7,2,4,"[{'xtl': 277, 'ytl': 648, 'xbr': 1179, 'ybr': 1370}]",V006_77_1_07_04_02_13_1_3248b_20201229_104.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3321w_20201223_77_a0009.jpg,7,2,4,"[{'xtl': 1299, 'ytl': 376, 'xbr': 2532, 'ybr': 1675}]",V006_77_1_07_04_02_13_1_3321w_20201223_77.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_6135w_20201209_139_a0004.jpg,7,2,4,"[{'xtl': 477, 'ytl': 1039, 'xbr': 1223, 'ybr': 1691}]",V006_77_1_07_04_02_13_1_6135w_20201209_139.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_3_1886w_20201223_71_a0002.jpg,7,2,4,"[{'xtl': 159, 'ytl': 472, 'xbr': 1907, 'ybr': 2829}]",V006_77_1_07_04_02_13_3_1886w_20201223_71.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3108w_20210105_134_a0006.jpg,7,2,4,"[{'xtl': 0, 'ytl': 456, 'xbr': 1742, 'ybr': 1534}]",V006_77_1_07_04_02_13_1_3108w_20210105_134.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_4660w_20210104_125_a0001.jpg,7,2,4,"[{'xtl': 196, 'ytl': 1115, 'xbr': 1141, 'ybr': 2391}]",V006_77_1_07_04_02_13_1_4660w_20210104_125.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_6135w_20210105_129_a0008.jpg,7,2,4,"[{'xtl': 907, 'ytl': 1776, 'xbr': 1852, 'ybr': 2817}]",V006_77_1_07_04_02_13_1_6135w_20210105_129.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3321w_20201222_63_a0002.jpg,7,2,4,"[{'xtl': 0, 'ytl': 1722, 'xbr': 965, 'ybr': 2536}]",V006_77_1_07_04_02_13_1_3321w_20201222_63.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_6135w_20201229_108_a0007.jpg,7,2,4,"[{'xtl': 720, 'ytl': 1995, 'xbr': 2047, 'ybr': 3022}]",V006_77_1_07_04_02_13_1_6135w_20201229_108.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_3_3248b_20201219_115734_a0002.jpg,7,2,4,"[{'xtl': 604, 'ytl': 892, 'xbr': 1604, 'ybr': 2480}]",V006_77_1_07_04_02_13_3_3248b_20201219_115734.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_2653w_20201202_18_a0005.jpg,7,1,4,"[{'xtl': 1147, 'ytl': 2099, 'xbr': 1737, 'ybr': 2936}]",V006_77_1_07_04_01_13_3_2653w_20201202_18.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_3321w_20201219_132256_a0001.jpg,7,1,4,"[{'xtl': 1343, 'ytl': 689, 'xbr': 2643, 'ybr': 1997}]",V006_77_1_07_04_01_13_3_3321w_20201219_132256.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3248b_20201223_72_a0003.jpg,7,2,4,"[{'xtl': 2270, 'ytl': 177, 'xbr': 3241, 'ybr': 988}]",V006_77_1_07_04_02_13_1_3248b_20201223_72.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3742w_20201223_82_a0000.jpg,7,2,4,"[{'xtl': 1258, 'ytl': 1446, 'xbr': 2162, 'ybr': 1905}]",V006_77_1_07_04_02_13_1_3742w_20201223_82.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_1886w_20201222_61_a0005.jpg,7,2,4,"[{'xtl': 0, 'ytl': 1195, 'xbr': 1502, 'ybr': 2768}]",V006_77_1_07_04_02_13_1_1886w_20201222_61.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_4660w_20201120_8_a0003.jpg,7,2,4,"[{'xtl': 15, 'ytl': 1235, 'xbr': 1761, 'ybr': 2803}]",V006_77_1_07_04_02_13_1_4660w_20201120_8.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_3108w_20201202_24_a0008.jpg,7,1,4,"[{'xtl': 143, 'ytl': 1628, 'xbr': 1299, 'ybr': 2694}]",V006_77_1_07_04_01_13_3_3108w_20201202_24.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_12_1_3742w_20201126_9_a0005.jpg,7,2,4,"[{'xtl': 1361, 'ytl': 0, 'xbr': 3125, 'ybr': 1480}]",V006_77_1_07_04_02_12_1_3742w_20201126_9.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_6135w_20201202_19_a0002.jpg,7,2,4,"[{'xtl': 1379, 'ytl': 190, 'xbr': 2973, 'ybr': 1876}]",V006_77_1_07_04_02_13_1_6135w_20201202_19.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_4660w_20201228_99_a0004.jpg,7,2,4,"[{'xtl': 1161, 'ytl': 321, 'xbr': 2191, 'ybr': 1421}]",V006_77_1_07_04_02_13_2_4660w_20201228_99.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3108w_20210104_147_a0008.jpg,7,2,4,"[{'xtl': 921, 'ytl': 1571, 'xbr': 1886, 'ybr': 2581}]",V006_77_1_07_04_02_13_1_3108w_20210104_147.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_6135w_20210104_118_a0002.jpg,7,2,4,"[{'xtl': 1177, 'ytl': 547, 'xbr': 2090, 'ybr': 1640}]",V006_77_1_07_04_02_13_1_6135w_20210104_118.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_2653w_20201126_13_a0003.jpg,7,2,4,"[{'xtl': 1010, 'ytl': 326, 'xbr': 1509, 'ybr': 859}]",V006_77_1_07_04_02_13_2_2653w_20201126_13.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3248b_20201229_104_a0008.jpg,7,2,4,"[{'xtl': 277, 'ytl': 538, 'xbr': 1179, 'ybr': 1260}]",V006_77_1_07_04_02_13_1_3248b_20201229_104.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_4660w_20201126_13_a0003.jpg,7,1,4,"[{'xtl': 454, 'ytl': 1463, 'xbr': 1302, 'ybr': 2168}]",V006_77_1_07_04_01_13_3_4660w_20201126_13.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_4660w_20201222_76_a0009.jpg,7,2,4,"[{'xtl': 14, 'ytl': 1413, 'xbr': 808, 'ybr': 2352}]",V006_77_1_07_04_02_13_1_4660w_20201222_76.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3321w_20201214_89_a0000.jpg,7,2,4,"[{'xtl': 2022, 'ytl': 506, 'xbr': 2746, 'ybr': 998}]",V006_77_1_07_04_02_13_1_3321w_20201214_89.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_2653w_20201210_41_a0004.jpg,7,2,4,"[{'xtl': 484, 'ytl': 509, 'xbr': 1086, 'ybr': 1272}]",V006_77_1_07_04_02_13_2_2653w_20201210_41.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_4660w_20201202_20_a0001.jpg,7,1,4,"[{'xtl': 719, 'ytl': 1063, 'xbr': 900, 'ybr': 1283}]",V006_77_1_07_04_01_13_3_4660w_20201202_20.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_3248b_20201218_58_a0008.jpg,7,2,4,"[{'xtl': 788, 'ytl': 1100, 'xbr': 2424, 'ybr': 2172}]",V006_77_1_07_04_02_13_2_3248b_20201218_58.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_2653w_20201120_8_a0007.jpg,7,2,4,"[{'xtl': 838, 'ytl': 764, 'xbr': 1231, 'ybr': 1326}]",V006_77_1_07_04_02_13_2_2653w_20201120_8.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_3742w_20201229_107_a0000.jpg,7,2,4,"[{'xtl': 0, 'ytl': 567, 'xbr': 835, 'ybr': 2316}]",V006_77_1_07_04_02_13_2_3742w_20201229_107.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3108w_20201209_28_a0001.jpg,7,2,4,"[{'xtl': 176, 'ytl': 508, 'xbr': 884, 'ybr': 1362}]",V006_77_1_07_04_02_13_1_3108w_20201209_28.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_3248b_20201120_67_a0007.jpg,7,2,4,"[{'xtl': 1274, 'ytl': 112, 'xbr': 2593, 'ybr': 1117}]",V006_77_1_07_04_02_13_2_3248b_20201120_67.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_4660w_20201210_40_a0004.jpg,7,2,4,"[{'xtl': 1063, 'ytl': 215, 'xbr': 2217, 'ybr': 1386}]",V006_77_1_07_04_02_13_2_4660w_20201210_40.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3108w_20201210_35_a0000.jpg,7,2,4,"[{'xtl': 301, 'ytl': 856, 'xbr': 1279, 'ybr': 1454}]",V006_77_1_07_04_02_13_1_3108w_20201210_35.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3321w_20201218_56_a0004.jpg,7,2,4,"[{'xtl': 1278, 'ytl': 604, 'xbr': 3110, 'ybr': 2844}]",V006_77_1_07_04_02_13_1_3321w_20201218_56.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_3_4660w_20201126_14_a0001.jpg,7,2,4,"[{'xtl': 508, 'ytl': 551, 'xbr': 1090, 'ybr': 1083}]",V006_77_1_07_04_02_13_3_4660w_20201126_14.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3742w_20201202_20_a0002.jpg,7,2,4,"[{'xtl': 1610, 'ytl': 299, 'xbr': 2661, 'ybr': 1419}]",V006_77_1_07_04_02_13_1_3742w_20201202_20.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3321w_20201120_10_a0006.jpg,7,2,4,"[{'xtl': 907, 'ytl': 390, 'xbr': 1468, 'ybr': 917}]",V006_77_1_07_04_02_13_1_3321w_20201120_10.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3321w_20210104_128_a0001.jpg,7,2,4,"[{'xtl': 1244, 'ytl': 951, 'xbr': 2640, 'ybr': 2416}]",V006_77_1_07_04_02_13_1_3321w_20210104_128.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_6135w_20201229_109_a0002.jpg,7,2,4,"[{'xtl': 825, 'ytl': 1483, 'xbr': 2262, 'ybr': 3009}]",V006_77_1_07_04_02_13_1_6135w_20201229_109.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3742w_20201202_20_a0000.jpg,7,2,4,"[{'xtl': 1610, 'ytl': 489, 'xbr': 2661, 'ybr': 1609}]",V006_77_1_07_04_02_13_1_3742w_20201202_20.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_4660w_20201228_102_a0000.jpg,7,2,4,"[{'xtl': 352, 'ytl': 839, 'xbr': 1588, 'ybr': 3965}]",V006_77_1_07_04_02_13_1_4660w_20201228_102.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_6135w_20201216_48_a0004.jpg,7,2,4,"[{'xtl': 860, 'ytl': 532, 'xbr': 2379, 'ybr': 2872}]",V006_77_1_07_04_02_13_1_6135w_20201216_48.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_3_3248b_20201219_120448_a0006.jpg,7,2,4,"[{'xtl': 904, 'ytl': 1208, 'xbr': 1660, 'ybr': 2076}]",V006_77_1_07_04_02_13_3_3248b_20201219_120448.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3248b_20201214_51_a0001.jpg,7,2,4,"[{'xtl': 278, 'ytl': 474, 'xbr': 1060, 'ybr': 1192}]",V006_77_1_07_04_02_13_1_3248b_20201214_51.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_3742w_20201218_57_a0009.jpg,7,2,4,"[{'xtl': 302, 'ytl': 1285, 'xbr': 1410, 'ybr': 2839}]",V006_77_1_07_04_02_13_2_3742w_20201218_57.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_6135w_20201126_11_a0001.jpg,7,1,4,"[{'xtl': 480, 'ytl': 1068, 'xbr': 1015, 'ybr': 1561}]",V006_77_1_07_04_01_13_3_6135w_20201126_11.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_3321w_20201219_123019_a0001.jpg,7,2,4,"[{'xtl': 2272, 'ytl': 1872, 'xbr': 3172, 'ybr': 2740}]",V006_77_1_07_04_02_13_2_3321w_20201219_123019.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3248b_20201229_104_a0006.jpg,7,2,4,"[{'xtl': 2852, 'ytl': 648, 'xbr': 3754, 'ybr': 1370}]",V006_77_1_07_04_02_13_1_3248b_20201229_104.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3108w_20201209_41_a0009.jpg,7,2,4,"[{'xtl': 340, 'ytl': 509, 'xbr': 1279, 'ybr': 1488}]",V006_77_1_07_04_02_13_1_3108w_20201209_41.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_2653w_20201126_15_a0002.jpg,7,1,4,"[{'xtl': 1419, 'ytl': 603, 'xbr': 2148, 'ybr': 1385}]",V006_77_1_07_04_01_13_3_2653w_20201126_15.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_1886w_20201214_41_a0005.jpg,7,2,4,"[{'xtl': 1720, 'ytl': 248, 'xbr': 3580, 'ybr': 2220}]",V006_77_1_07_04_02_13_2_1886w_20201214_41.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_3742w_20201209_26_a0004.jpg,7,1,4,"[{'xtl': 322, 'ytl': 2179, 'xbr': 1195, 'ybr': 3036}]",V006_77_1_07_04_01_13_3_3742w_20201209_26.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_4660w_20201210_39_a0004.jpg,7,1,4,"[{'xtl': 176, 'ytl': 2059, 'xbr': 1214, 'ybr': 3130}]",V006_77_1_07_04_01_13_3_4660w_20201210_39.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3321w_20201202_18_a0007.jpg,7,2,4,"[{'xtl': 415, 'ytl': 267, 'xbr': 1149, 'ybr': 1192}]",V006_77_1_07_04_02_13_1_3321w_20201202_18.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_12_1_3742w_20201202_19_a0007.jpg,7,2,4,"[{'xtl': 444, 'ytl': 2073, 'xbr': 1447, 'ybr': 3447}]",V006_77_1_07_04_02_12_1_3742w_20201202_19.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_6135w_20201222_65_a0000.jpg,7,2,4,"[{'xtl': 1681, 'ytl': 0, 'xbr': 2830, 'ybr': 662}]",V006_77_1_07_04_02_13_1_6135w_20201222_65.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_1886w_20201120_7_a0002.jpg,7,2,4,"[{'xtl': 1428, 'ytl': 768, 'xbr': 3092, 'ybr': 2500}]",V006_77_1_07_04_02_13_2_1886w_20201120_7.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_3_3742w_20201219_124310_a0000.jpg,7,2,4,"[{'xtl': 1664, 'ytl': 1096, 'xbr': 2640, 'ybr': 2328}]",V006_77_1_07_04_02_13_3_3742w_20201219_124310.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3248b_20201216_56_a0001.jpg,7,2,4,"[{'xtl': 915, 'ytl': 843, 'xbr': 2244, 'ybr': 1992}]",V006_77_1_07_04_02_13_1_3248b_20201216_56.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_1886w_20201214_41_a0007.jpg,7,2,4,"[{'xtl': 452, 'ytl': 804, 'xbr': 2312, 'ybr': 2776}]",V006_77_1_07_04_02_13_2_1886w_20201214_41.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_4660w_20201228_93_a0005.jpg,7,2,4,"[{'xtl': 1348, 'ytl': 245, 'xbr': 2337, 'ybr': 1300}]",V006_77_1_07_04_02_13_1_4660w_20201228_93.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_2653w_20201209_26_a0000.jpg,7,2,4,"[{'xtl': 535, 'ytl': 658, 'xbr': 1146, 'ybr': 1212}]",V006_77_1_07_04_02_13_2_2653w_20201209_26.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_4660w_20201228_102_a0006.jpg,7,2,4,"[{'xtl': 66, 'ytl': 352, 'xbr': 3193, 'ybr': 1588}]",V006_77_1_07_04_02_13_1_4660w_20201228_102.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3108w_20210104_141_a0002.jpg,7,2,4,"[{'xtl': 572, 'ytl': 1084, 'xbr': 2548, 'ybr': 2708}]",V006_77_1_07_04_02_13_1_3108w_20210104_141.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_1886w_20201214_43_a0007.jpg,7,1,4,"[{'xtl': 682, 'ytl': 667, 'xbr': 911, 'ybr': 962}]",V006_77_1_07_04_01_13_3_1886w_20201214_43.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_6135w_20201126_11_a0006.jpg,7,1,4,"[{'xtl': 480, 'ytl': 503, 'xbr': 1015, 'ybr': 995}]",V006_77_1_07_04_01_13_3_6135w_20201126_11.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3321w_20210105_147_a0001.jpg,7,2,4,"[{'xtl': 358, 'ytl': 964, 'xbr': 1388, 'ybr': 1718}]",V006_77_1_07_04_02_13_1_3321w_20210105_147.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_1886w_20201126_13_a0005.jpg,7,2,4,"[{'xtl': 576, 'ytl': 363, 'xbr': 2640, 'ybr': 2888}]",V006_77_1_07_04_02_13_1_1886w_20201126_13.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_3_1886w_20210105_122_a0005.jpg,7,2,4,"[{'xtl': 1372, 'ytl': 900, 'xbr': 3464, 'ybr': 2944}]",V006_77_1_07_04_02_13_3_1886w_20210105_122.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_3248b_20201210_38_a0007.jpg,7,2,4,"[{'xtl': 332, 'ytl': 1732, 'xbr': 1963, 'ybr': 3568}]",V006_77_1_07_04_02_13_2_3248b_20201210_38.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3248b_20201210_43_a0009.jpg,7,2,4,"[{'xtl': 627, 'ytl': 354, 'xbr': 991, 'ybr': 748}]",V006_77_1_07_04_02_13_1_3248b_20201210_43.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3321w_20201223_75_a0006.jpg,7,2,4,"[{'xtl': 1678, 'ytl': 1205, 'xbr': 2493, 'ybr': 1907}]",V006_77_1_07_04_02_13_1_3321w_20201223_75.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_3321w_20201126_12_a0000.jpg,7,1,4,"[{'xtl': 668, 'ytl': 589, 'xbr': 1168, 'ybr': 1021}]",V006_77_1_07_04_01_13_3_3321w_20201126_12.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_3742w_20201216_51_a0001.jpg,7,2,4,"[{'xtl': 545, 'ytl': 373, 'xbr': 3253, 'ybr': 1898}]",V006_77_1_07_04_02_13_2_3742w_20201216_51.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3248b_20210105_127_a0000.jpg,7,2,4,"[{'xtl': 579, 'ytl': 349, 'xbr': 2889, 'ybr': 1769}]",V006_77_1_07_04_02_13_1_3248b_20210105_127.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_05_13_1_6135w_20201214_41_a0001.jpg,7,5,4,"[{'xtl': 846, 'ytl': 967, 'xbr': 2081, 'ybr': 1880}]",V006_77_1_07_04_05_13_1_6135w_20201214_41.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_3321w_20201209_31_a0007.jpg,7,1,4,"[{'xtl': 661, 'ytl': 874, 'xbr': 1068, 'ybr': 1244}]",V006_77_1_07_04_01_13_3_3321w_20201209_31.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3321w_20201219_123859_a0000.jpg,7,2,4,"[{'xtl': 1003, 'ytl': 1167, 'xbr': 1907, 'ybr': 1999}]",V006_77_1_07_04_02_13_1_3321w_20201219_123859.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_3742w_20201228_93_a0004.jpg,7,2,4,"[{'xtl': 496, 'ytl': 53, 'xbr': 2701, 'ybr': 1759}]",V006_77_1_07_04_02_13_2_3742w_20201228_93.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_3248b_20201219_115837_a0009.jpg,7,1,4,"[{'xtl': 1072, 'ytl': 1656, 'xbr': 1792, 'ybr': 2436}]",V006_77_1_07_04_01_13_3_3248b_20201219_115837.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3742w_20201229_114_a0005.jpg,7,2,4,"[{'xtl': 821, 'ytl': 1188, 'xbr': 1794, 'ybr': 2310}]",V006_77_1_07_04_02_13_1_3742w_20201229_114.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_3_3248b_20201219_115729_a0002.jpg,7,2,4,"[{'xtl': 1216, 'ytl': 704, 'xbr': 2672, 'ybr': 1752}]",V006_77_1_07_04_02_13_3_3248b_20201219_115729.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_12_1_3742w_20201126_15_a0009.jpg,7,2,4,"[{'xtl': 653, 'ytl': 1233, 'xbr': 1699, 'ybr': 2256}]",V006_77_1_07_04_02_12_1_3742w_20201126_15.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_3742w_20201210_34_a0000.jpg,7,2,4,"[{'xtl': 2221, 'ytl': 393, 'xbr': 3074, 'ybr': 1338}]",V006_77_1_07_04_02_13_2_3742w_20201210_34.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_2653w_20201209_27_a0005.jpg,7,1,4,"[{'xtl': 1331, 'ytl': 345, 'xbr': 2788, 'ybr': 1532}]",V006_77_1_07_04_01_13_3_2653w_20201209_27.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_3_1886w_20210104_100_a0003.jpg,7,2,4,"[{'xtl': 528, 'ytl': 1036, 'xbr': 2484, 'ybr': 2788}]",V006_77_1_07_04_02_13_3_1886w_20210104_100.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_3742w_20201223_70_a0008.jpg,7,2,4,"[{'xtl': 783, 'ytl': 1125, 'xbr': 3377, 'ybr': 2968}]",V006_77_1_07_04_02_13_2_3742w_20201223_70.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3248b_20201126_12_a0008.jpg,7,2,4,"[{'xtl': 1412, 'ytl': 896, 'xbr': 3008, 'ybr': 2372}]",V006_77_1_07_04_02_13_1_3248b_20201126_12.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_1886w_20201210_33_a0004.jpg,7,2,4,"[{'xtl': 436, 'ytl': 1672, 'xbr': 2552, 'ybr': 3180}]",V006_77_1_07_04_02_13_2_1886w_20201210_33.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_1_3321w_20201210_80_a0008.jpg,7,2,4,"[{'xtl': 159, 'ytl': 1696, 'xbr': 1554, 'ybr': 3370}]",V006_77_1_07_04_02_13_1_3321w_20201210_80.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_01_13_3_3248b_20201202_17_a0006.jpg,7,1,4,"[{'xtl': 939, 'ytl': 612, 'xbr': 1306, 'ybr': 959}]",V006_77_1_07_04_01_13_3_3248b_20201202_17.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_2_3742w_20201222_69_a0002.jpg,7,2,4,"[{'xtl': 1513, 'ytl': 889, 'xbr': 2567, 'ybr': 1724}]",V006_77_1_07_04_02_13_2_3742w_20201222_69.jpg,7-4
/home/lab38/딸기/V006_77_1_07_04_02_13_3_1886w_20201223_78_a0008.jpg,7,2,4,"[{'xtl': 446, 'ytl': 406, 'xbr': 2322, 'ybr': 3023}]",V006_77_1_07_04_02_13_3_1886w_20201223_78.jpg,7-4
