image,grow,disease,disease-grow,area,points,original
/home/lab38/상추/V006_77_1_09_05_03_12_2_6432e_20201014_33_a0008.jpg,1,9,9-12,3.0,"[{'xtl': 634, 'ytl': 1226, 'xbr': 1728, 'ybr': 2513}]",V006_77_1_09_05_03_12_2_6432e_20201014_33.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_1_0517e_20201102_57_a0003.jpeg,1,9,9-12,3.0,"[{'xtl': 605, 'ytl': 931, 'xbr': 2722, 'ybr': 2432}]",V006_77_1_09_05_03_12_1_0517e_20201102_57.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_8130e_20201021_20_a0009.jpeg,1,9,9-12,3.0,"[{'xtl': 105, 'ytl': 507, 'xbr': 2879, 'ybr': 3850}]",V006_77_1_09_05_03_12_3_8130e_20201021_20.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0177e_20201014_28_a0005.jpg,1,9,9-12,3.0,"[{'xtl': 824, 'ytl': 656, 'xbr': 2984, 'ybr': 2368}]",V006_77_1_09_05_03_12_2_0177e_20201014_28.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_8130e_20201014_5_a0007.jpg,1,9,9-12,3.0,"[{'xtl': 0, 'ytl': 146, 'xbr': 3023, 'ybr': 2718}]",V006_77_1_09_05_03_12_3_8130e_20201014_5.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0177e_20201014_37_a0003.jpg,1,9,9-12,3.0,"[{'xtl': 1016, 'ytl': 628, 'xbr': 3456, 'ybr': 2648}]",V006_77_1_09_05_03_12_3_0177e_20201014_37.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_5436e_20201021_64_a0007.jpg,1,9,9-12,3.0,"[{'xtl': 695, 'ytl': 1321, 'xbr': 2521, 'ybr': 2245}]",V006_77_1_09_05_03_12_3_5436e_20201021_64.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_1_0527e_20201103_6_a0009.jpeg,1,9,9-12,3.0,"[{'xtl': 1080, 'ytl': 999, 'xbr': 2740, 'ybr': 2469}]",V006_77_1_09_05_03_12_1_0527e_20201103_6.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201123_2_a0005.jpeg,1,9,9-12,3.0,"[{'xtl': 983, 'ytl': 1188, 'xbr': 2653, 'ybr': 2895}]",V006_77_1_09_05_03_12_3_0517e_20201123_2.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_6432e_20201125_1_a0000.jpeg,1,9,9-12,3.0,"[{'xtl': 20, 'ytl': 2474, 'xbr': 1149, 'ybr': 3803}]",V006_77_1_09_05_03_12_1_6432e_20201125_1.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_8130e_20201026_10_a0009.jpeg,1,9,9-12,3.0,"[{'xtl': 909, 'ytl': 7, 'xbr': 2636, 'ybr': 3751}]",V006_77_1_09_05_03_12_2_8130e_20201026_10.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201030_27_a0008.jpeg,1,9,9-12,3.0,"[{'xtl': 425, 'ytl': 285, 'xbr': 2767, 'ybr': 2787}]",V006_77_1_09_05_03_12_3_0517e_20201030_27.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0177e_20201030_24_a0005.jpeg,1,9,9-12,3.0,"[{'xtl': 955, 'ytl': 530, 'xbr': 2380, 'ybr': 1915}]",V006_77_1_09_05_03_12_3_0177e_20201030_24.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_5436e_20201014_26_a0003.jpg,1,9,9-12,3.0,"[{'xtl': 1240, 'ytl': 500, 'xbr': 2657, 'ybr': 1577}]",V006_77_1_09_05_03_12_3_5436e_20201014_26.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0149e_20201118_6_a0003.jpeg,1,9,9-12,3.0,"[{'xtl': 1216, 'ytl': 0, 'xbr': 2196, 'ybr': 1312}]",V006_77_1_09_05_03_12_3_0149e_20201118_6.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_8130e_20201026_23_a0007.jpeg,1,9,9-12,3.0,"[{'xtl': 573, 'ytl': 747, 'xbr': 2386, 'ybr': 3264}]",V006_77_1_09_05_03_12_2_8130e_20201026_23.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201027_29_a0004.jpeg,1,9,9-12,3.0,"[{'xtl': 882, 'ytl': 1201, 'xbr': 2454, 'ybr': 3429}]",V006_77_1_09_05_03_12_3_0517e_20201027_29.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_5436e_20201022_22_a0009.jpeg,1,9,9-12,3.0,"[{'xtl': 747, 'ytl': 287, 'xbr': 2794, 'ybr': 2609}]",V006_77_1_09_05_03_12_2_5436e_20201022_22.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_3_0517e_20201029_7_a0005.jpeg,1,9,9-12,3.0,"[{'xtl': 922, 'ytl': 546, 'xbr': 2733, 'ybr': 2427}]",V006_77_1_10_05_03_12_3_0517e_20201029_7.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_5436e_20201021_41_a0002.jpg,1,9,9-12,3.0,"[{'xtl': 410, 'ytl': 1065, 'xbr': 2185, 'ybr': 2937}]",V006_77_1_09_05_03_12_3_5436e_20201021_41.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_1_0517e_20201102_57_a0000.jpeg,1,9,9-12,3.0,"[{'xtl': 1600, 'ytl': 605, 'xbr': 3100, 'ybr': 2722}]",V006_77_1_09_05_03_12_1_0517e_20201102_57.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_1249e_20201106_17_a0000.jpeg,1,9,9-12,3.0,"[{'xtl': 256, 'ytl': 641, 'xbr': 2326, 'ybr': 2708}]",V006_77_1_09_05_03_12_3_1249e_20201106_17.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201113_16_a0002.jpeg,1,9,9-12,3.0,"[{'xtl': 1671, 'ytl': 270, 'xbr': 2143, 'ybr': 1729}]",V006_77_1_09_05_03_12_3_0517e_20201113_16.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_8130e_20201021_27_a0000.jpeg,1,9,9-12,3.0,"[{'xtl': 917, 'ytl': 1, 'xbr': 2503, 'ybr': 3145}]",V006_77_1_09_05_03_12_2_8130e_20201021_27.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_5436e_20201021_33_a0007.jpg,1,9,9-12,3.0,"[{'xtl': 462, 'ytl': 430, 'xbr': 2620, 'ybr': 2607}]",V006_77_1_09_05_03_12_3_5436e_20201021_33.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_2_6432e_20201021_77_a0003.jpg,1,9,9-12,3.0,"[{'xtl': 1263, 'ytl': 512, 'xbr': 2666, 'ybr': 2022}]",V006_77_1_09_05_03_12_2_6432e_20201021_77.jpg
/home/lab38/상추/V006_77_1_10_05_03_12_1_2761e_20201125_4_a0004.jpeg,1,9,9-12,3.0,"[{'xtl': 99, 'ytl': 573, 'xbr': 1355, 'ybr': 1032}]",V006_77_1_10_05_03_12_1_2761e_20201125_4.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_8130e_20201124_5_a0000.jpeg,1,9,9-12,3.0,"[{'xtl': 139, 'ytl': 372, 'xbr': 4031, 'ybr': 2190}]",V006_77_1_09_05_03_12_2_8130e_20201124_5.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_5436e_20201120_4_a0007.jpeg,1,9,9-12,3.0,"[{'xtl': 980, 'ytl': 0, 'xbr': 2672, 'ybr': 2874}]",V006_77_1_09_05_03_12_2_5436e_20201120_4.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_6855e_20201126_11_a0006.jpeg,1,9,9-12,3.0,"[{'xtl': 678, 'ytl': 1122, 'xbr': 2392, 'ybr': 2142}]",V006_77_1_09_05_03_12_3_6855e_20201126_11.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0177e_20201022_15_a0000.jpeg,1,9,9-12,3.0,"[{'xtl': 307, 'ytl': 694, 'xbr': 2849, 'ybr': 2712}]",V006_77_1_09_05_03_12_2_0177e_20201022_15.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0177e_20201022_34_a0009.jpeg,1,9,9-12,3.0,"[{'xtl': 119, 'ytl': 800, 'xbr': 2540, 'ybr': 2824}]",V006_77_1_09_05_03_12_2_0177e_20201022_34.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201126_9_a0003.jpeg,1,9,9-12,3.0,"[{'xtl': 1309, 'ytl': 442, 'xbr': 3035, 'ybr': 1840}]",V006_77_1_09_05_03_12_3_0517e_20201126_9.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_2389b_20201021_27_a0004.jpg,1,9,9-12,3.0,"[{'xtl': 0, 'ytl': 0, 'xbr': 1500, 'ybr': 1595}]",V006_77_1_09_05_03_12_2_2389b_20201021_27.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_2_6432e_20201123_23_a0006.jpeg,1,9,9-12,3.0,"[{'xtl': 15, 'ytl': 1, 'xbr': 4032, 'ybr': 3021}]",V006_77_1_09_05_03_12_2_6432e_20201123_23.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_0517e_20201029_1_a0007.jpeg,1,9,9-12,3.0,"[{'xtl': 815, 'ytl': 1673, 'xbr': 2089, 'ybr': 3873}]",V006_77_1_10_05_03_12_2_0517e_20201029_1.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_5563e_20201006_29_a0001.jpg,1,9,9-12,3.0,"[{'xtl': 1451, 'ytl': 624, 'xbr': 3024, 'ybr': 2361}]",V006_77_1_09_05_03_12_1_5563e_20201006_29.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0517e_20201102_51_a0009.jpeg,1,9,9-12,3.0,"[{'xtl': 113, 'ytl': 1651, 'xbr': 1536, 'ybr': 3552}]",V006_77_1_09_05_03_12_2_0517e_20201102_51.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0517e_20201027_7_a0005.jpeg,1,9,9-12,3.0,"[{'xtl': 1034, 'ytl': 0, 'xbr': 3731, 'ybr': 3024}]",V006_77_1_09_05_03_12_2_0517e_20201027_7.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_5563e_20201014_21_a0001.jpg,1,9,9-12,3.0,"[{'xtl': 1337, 'ytl': 1763, 'xbr': 2250, 'ybr': 2825}]",V006_77_1_09_05_03_12_2_5563e_20201014_21.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_1_0149e_20201118_5_a0001.jpeg,1,9,9-12,3.0,"[{'xtl': 432, 'ytl': 1, 'xbr': 1943, 'ybr': 3066}]",V006_77_1_09_05_03_12_1_0149e_20201118_5.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201030_24_a0005.jpeg,1,9,9-12,3.0,"[{'xtl': 941, 'ytl': 1549, 'xbr': 1671, 'ybr': 2897}]",V006_77_1_09_05_03_12_3_0517e_20201030_24.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0149e_20201125_6_a0008.jpeg,1,9,9-12,3.0,"[{'xtl': 1, 'ytl': 0, 'xbr': 1590, 'ybr': 1132}]",V006_77_1_09_05_03_12_3_0149e_20201125_6.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_6432e_20201021_107_a0009.jpg,1,9,9-12,3.0,"[{'xtl': 1967, 'ytl': 1497, 'xbr': 2937, 'ybr': 2535}]",V006_77_1_09_05_03_12_1_6432e_20201021_107.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_1_6998e_20201103_7_a0005.jpeg,1,9,9-12,3.0,"[{'xtl': 506, 'ytl': 866, 'xbr': 974, 'ybr': 1312}]",V006_77_1_09_05_03_12_1_6998e_20201103_7.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0177e_20201021_23_a0007.jpg,1,9,9-12,3.0,"[{'xtl': 23, 'ytl': 236, 'xbr': 523, 'ybr': 808}]",V006_77_1_09_05_03_12_3_0177e_20201021_23.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201103_6_a0006.jpeg,1,9,9-12,3.0,"[{'xtl': 0, 'ytl': 303, 'xbr': 4031, 'ybr': 2655}]",V006_77_1_09_05_03_12_3_0517e_20201103_6.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_5436e_20201014_52_a0006.jpg,1,9,9-12,3.0,"[{'xtl': 2317, 'ytl': 683, 'xbr': 3246, 'ybr': 1095}]",V006_77_1_09_05_03_12_2_5436e_20201014_52.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_5436e_20201014_20_a0001.jpg,1,9,9-12,3.0,"[{'xtl': 94, 'ytl': 212, 'xbr': 1420, 'ybr': 2339}]",V006_77_1_09_05_03_12_3_5436e_20201014_20.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_8130e_20201014_2_a0001.jpg,1,9,9-12,3.0,"[{'xtl': 0, 'ytl': 359, 'xbr': 3024, 'ybr': 3023}]",V006_77_1_09_05_03_12_3_8130e_20201014_2.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201021_29_a0005.jpg,1,9,9-12,3.0,"[{'xtl': 365, 'ytl': 520, 'xbr': 2381, 'ybr': 2741}]",V006_77_1_09_05_03_12_3_0517e_20201021_29.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201014_68_a0009.jpg,1,9,9-12,3.0,"[{'xtl': 83, 'ytl': 122, 'xbr': 1314, 'ybr': 1291}]",V006_77_1_09_05_03_12_3_0517e_20201014_68.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_2_5436e_20201120_4_a0000.jpeg,1,9,9-12,3.0,"[{'xtl': 150, 'ytl': 1360, 'xbr': 3023, 'ybr': 3051}]",V006_77_1_09_05_03_12_2_5436e_20201120_4.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0177e_20201022_5_a0007.jpeg,1,9,9-12,3.0,"[{'xtl': 1152, 'ytl': 1438, 'xbr': 2852, 'ybr': 2274}]",V006_77_1_09_05_03_12_2_0177e_20201022_5.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0517e_20201102_52_a0005.jpeg,1,9,9-12,3.0,"[{'xtl': 776, 'ytl': 2055, 'xbr': 1323, 'ybr': 2605}]",V006_77_1_09_05_03_12_2_0517e_20201102_52.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_0517e_20201106_29_a0003.jpeg,1,9,9-12,3.0,"[{'xtl': 2210, 'ytl': 0, 'xbr': 3967, 'ybr': 1129}]",V006_77_1_09_05_03_12_1_0517e_20201106_29.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0517e_20201103_14_a0003.jpeg,1,9,9-12,3.0,"[{'xtl': 374, 'ytl': 2259, 'xbr': 2648, 'ybr': 3714}]",V006_77_1_09_05_03_12_2_0517e_20201103_14.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201113_18_a0001.jpeg,1,9,9-12,3.0,"[{'xtl': 1242, 'ytl': 901, 'xbr': 1989, 'ybr': 1848}]",V006_77_1_09_05_03_12_3_0517e_20201113_18.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_1249e_20201030_4_a0003.jpeg,1,9,9-12,3.0,"[{'xtl': 599, 'ytl': 293, 'xbr': 3456, 'ybr': 2609}]",V006_77_1_09_05_03_12_3_1249e_20201030_4.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_2_0517e_20201029_16_a0001.jpeg,1,9,9-12,3.0,"[{'xtl': 534, 'ytl': 1967, 'xbr': 1608, 'ybr': 3003}]",V006_77_1_10_05_03_12_2_0517e_20201029_16.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_6432e_20201027_27_a0007.jpeg,1,9,9-12,3.0,"[{'xtl': 2628, 'ytl': 593, 'xbr': 4031, 'ybr': 2360}]",V006_77_1_09_05_03_12_1_6432e_20201027_27.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_1249e_20201106_16_a0002.jpeg,1,9,9-12,3.0,"[{'xtl': 650, 'ytl': 674, 'xbr': 3334, 'ybr': 2878}]",V006_77_1_09_05_03_12_3_1249e_20201106_16.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_2389b_20201006_5_a0009.jpg,1,9,9-12,3.0,"[{'xtl': 328, 'ytl': 405, 'xbr': 773, 'ybr': 924}]",V006_77_1_09_05_03_12_2_2389b_20201006_5.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_1249e_20201106_26_a0007.jpeg,1,9,9-12,3.0,"[{'xtl': 1080, 'ytl': 1248, 'xbr': 2564, 'ybr': 2911}]",V006_77_1_09_05_03_12_3_1249e_20201106_26.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0517e_20201014_128_a0002.jpg,1,9,9-12,3.0,"[{'xtl': 175, 'ytl': 0, 'xbr': 1163, 'ybr': 1440}]",V006_77_1_09_05_03_12_2_0517e_20201014_128.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_8130e_20201116_24_a0002.jpeg,1,9,9-12,3.0,"[{'xtl': 466, 'ytl': 8, 'xbr': 3178, 'ybr': 2938}]",V006_77_1_09_05_03_12_3_8130e_20201116_24.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_8130e_20201124_27_a0003.jpeg,1,9,9-12,3.0,"[{'xtl': 527, 'ytl': 673, 'xbr': 3038, 'ybr': 2003}]",V006_77_1_09_05_03_12_3_8130e_20201124_27.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_0517e_20201102_16_a0003.jpeg,1,9,9-12,3.0,"[{'xtl': 663, 'ytl': 1640, 'xbr': 1693, 'ybr': 2599}]",V006_77_1_09_05_03_12_1_0517e_20201102_16.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_0517e_20201123_14_a0001.jpeg,1,9,9-12,3.0,"[{'xtl': 1208, 'ytl': 2629, 'xbr': 2181, 'ybr': 3529}]",V006_77_1_09_05_03_12_1_0517e_20201123_14.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_6855e_20201029_24_a0006.jpeg,1,9,9-12,3.0,"[{'xtl': 506, 'ytl': 656, 'xbr': 1900, 'ybr': 1908}]",V006_77_1_09_05_03_12_2_6855e_20201029_24.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0177e_20201014_77_a0004.jpg,1,9,9-12,3.0,"[{'xtl': 712, 'ytl': 760, 'xbr': 2312, 'ybr': 3343}]",V006_77_1_09_05_03_12_3_0177e_20201014_77.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0177e_20201014_12_a0007.jpg,1,9,9-12,3.0,"[{'xtl': 1, 'ytl': 1040, 'xbr': 1008, 'ybr': 2480}]",V006_77_1_09_05_03_12_3_0177e_20201014_12.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_1249e_20201030_11_a0000.jpeg,1,9,9-12,3.0,"[{'xtl': 3, 'ytl': 323, 'xbr': 3383, 'ybr': 3453}]",V006_77_1_09_05_03_12_3_1249e_20201030_11.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_8130e_20201124_23_a0009.jpeg,1,9,9-12,3.0,"[{'xtl': 513, 'ytl': 793, 'xbr': 1950, 'ybr': 3998}]",V006_77_1_09_05_03_12_2_8130e_20201124_23.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201021_47_a0005.jpg,1,9,9-12,3.0,"[{'xtl': 854, 'ytl': 206, 'xbr': 1815, 'ybr': 1285}]",V006_77_1_09_05_03_12_3_0517e_20201021_47.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_1_8130e_20201020_1_a0004.jpeg,1,9,9-12,3.0,"[{'xtl': 605, 'ytl': 760, 'xbr': 2124, 'ybr': 2451}]",V006_77_1_09_05_03_12_1_8130e_20201020_1.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201106_28_a0000.jpeg,1,9,9-12,3.0,"[{'xtl': 1023, 'ytl': 986, 'xbr': 3024, 'ybr': 3828}]",V006_77_1_09_05_03_12_3_0517e_20201106_28.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_8130e_20201026_19_a0005.jpeg,1,9,9-12,3.0,"[{'xtl': 102, 'ytl': 226, 'xbr': 3993, 'ybr': 2946}]",V006_77_1_09_05_03_12_2_8130e_20201026_19.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_5436e_20201021_17_a0003.jpg,1,9,9-12,3.0,"[{'xtl': 791, 'ytl': 1226, 'xbr': 1657, 'ybr': 2395}]",V006_77_1_09_05_03_12_2_5436e_20201021_17.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_2_8130e_20201102_15_a0002.jpeg,1,9,9-12,3.0,"[{'xtl': 321, 'ytl': 941, 'xbr': 3023, 'ybr': 4032}]",V006_77_1_09_05_03_12_2_8130e_20201102_15.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201021_37_a0007.jpg,1,9,9-12,3.0,"[{'xtl': 2216, 'ytl': 1458, 'xbr': 2845, 'ybr': 2111}]",V006_77_1_09_05_03_12_3_0517e_20201021_37.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_1_2761e_20201014_26_a0000.jpg,1,9,9-12,3.0,"[{'xtl': 1414, 'ytl': 1450, 'xbr': 2328, 'ybr': 2418}]",V006_77_1_09_05_03_12_1_2761e_20201014_26.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0517e_20201116_21_a0006.jpeg,1,9,9-12,3.0,"[{'xtl': 185, 'ytl': 1162, 'xbr': 3240, 'ybr': 1945}]",V006_77_1_09_05_03_12_2_0517e_20201116_21.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0517e_20201014_129_a0002.jpg,1,9,9-12,3.0,"[{'xtl': 108, 'ytl': 154, 'xbr': 1265, 'ybr': 1224}]",V006_77_1_09_05_03_12_2_0517e_20201014_129.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_5436e_20201014_29_a0000.jpg,1,9,9-12,3.0,"[{'xtl': 1170, 'ytl': 791, 'xbr': 2928, 'ybr': 2626}]",V006_77_1_09_05_03_12_3_5436e_20201014_29.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_1_0517e_20201123_9_a0009.jpeg,1,9,9-12,3.0,"[{'xtl': 1, 'ytl': 0, 'xbr': 2787, 'ybr': 3024}]",V006_77_1_09_05_03_12_1_0517e_20201123_9.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201030_24_a0000.jpeg,1,9,9-12,3.0,"[{'xtl': 1135, 'ytl': 1353, 'xbr': 2482, 'ybr': 2083}]",V006_77_1_09_05_03_12_3_0517e_20201030_24.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_6432e_20201117_5_a0006.jpeg,1,9,9-12,3.0,"[{'xtl': 1684, 'ytl': 439, 'xbr': 3023, 'ybr': 2276}]",V006_77_1_09_05_03_12_3_6432e_20201117_5.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_6432e_20201021_4_a0009.jpeg,1,9,9-12,3.0,"[{'xtl': 486, 'ytl': 2155, 'xbr': 3023, 'ybr': 4031}]",V006_77_1_09_05_03_12_1_6432e_20201021_4.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_2389b_20201014_40_a0004.jpg,1,9,9-12,3.0,"[{'xtl': 1775, 'ytl': 81, 'xbr': 4027, 'ybr': 1747}]",V006_77_1_09_05_03_12_3_2389b_20201014_40.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0177e_20201105_24_a0003.jpeg,1,9,9-12,3.0,"[{'xtl': 0, 'ytl': 3, 'xbr': 3450, 'ybr': 3448}]",V006_77_1_09_05_03_12_3_0177e_20201105_24.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201014_80_a0001.jpg,1,9,9-12,3.0,"[{'xtl': 187, 'ytl': 16, 'xbr': 1191, 'ybr': 1113}]",V006_77_1_09_05_03_12_3_0517e_20201014_80.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_0517e_20201021_48_a0000.jpg,1,9,9-12,3.0,"[{'xtl': 538, 'ytl': 683, 'xbr': 2557, 'ybr': 2159}]",V006_77_1_09_05_03_12_3_0517e_20201021_48.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_3_5436e_20201014_13_a0006.jpg,1,9,9-12,3.0,"[{'xtl': 476, 'ytl': 1212, 'xbr': 1959, 'ybr': 3246}]",V006_77_1_09_05_03_12_3_5436e_20201014_13.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_2_0177e_20201014_1_a0006.jpg,1,9,9-12,3.0,"[{'xtl': 2056, 'ytl': 192, 'xbr': 3244, 'ybr': 1648}]",V006_77_1_09_05_03_12_2_0177e_20201014_1.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_1_0517e_20201026_19_a0001.jpeg,1,9,9-12,3.0,"[{'xtl': 544, 'ytl': 1, 'xbr': 2706, 'ybr': 4032}]",V006_77_1_09_05_03_12_1_0517e_20201026_19.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_5436e_20201106_8_a0003.jpeg,1,9,9-12,3.0,"[{'xtl': 267, 'ytl': 731, 'xbr': 2966, 'ybr': 2576}]",V006_77_1_09_05_03_12_3_5436e_20201106_8.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_2761e_20201014_6_a0000.jpg,1,9,9-12,3.0,"[{'xtl': 656, 'ytl': 1565, 'xbr': 2195, 'ybr': 2363}]",V006_77_1_09_05_03_12_1_2761e_20201014_6.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_2_6432e_20201102_25_a0007.jpeg,1,9,9-12,3.0,"[{'xtl': 2151, 'ytl': 1347, 'xbr': 2810, 'ybr': 1747}]",V006_77_1_09_05_03_12_2_6432e_20201102_25.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_6998e_20201110_4_a0001.jpeg,1,9,9-12,3.0,"[{'xtl': 770, 'ytl': 1888, 'xbr': 2145, 'ybr': 2444}]",V006_77_1_09_05_03_12_3_6998e_20201110_4.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_6432e_20201027_10_a0004.jpeg,1,9,9-12,3.0,"[{'xtl': 0, 'ytl': 1780, 'xbr': 1893, 'ybr': 3052}]",V006_77_1_09_05_03_12_3_6432e_20201027_10.jpeg
/home/lab38/상추/V006_77_1_10_05_03_12_1_0517e_20201023_13_a0005.jpeg,1,9,9-12,3.0,"[{'xtl': 1186, 'ytl': 1076, 'xbr': 2562, 'ybr': 1915}]",V006_77_1_10_05_03_12_1_0517e_20201023_13.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_1_6432e_20201123_14_a0000.jpeg,1,9,9-12,3.0,"[{'xtl': 182, 'ytl': 5, 'xbr': 2618, 'ybr': 3843}]",V006_77_1_09_05_03_12_1_6432e_20201123_14.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_1249e_20201113_14_a0007.jpeg,1,9,9-12,3.0,"[{'xtl': 299, 'ytl': 58, 'xbr': 2752, 'ybr': 2982}]",V006_77_1_09_05_03_12_3_1249e_20201113_14.jpeg
/home/lab38/상추/V006_77_1_09_05_03_12_3_2389b_20201014_25_a0004.jpg,1,9,9-12,3.0,"[{'xtl': 973, 'ytl': 1058, 'xbr': 2874, 'ybr': 1922}]",V006_77_1_09_05_03_12_3_2389b_20201014_25.jpg
/home/lab38/상추/V006_77_1_09_05_03_12_1_0517e_20201027_2_a0008.jpeg,1,9,9-12,3.0,"[{'xtl': 564, 'ytl': 345, 'xbr': 2670, 'ybr': 3785}]",V006_77_1_09_05_03_12_1_0517e_20201027_2.jpeg
